active_through,candidate_id,candidate_inactive,candidate_status,cycles,district,district_number,election_districts,election_years,federal_funds_flag,first_file_date,has_raised_funds,inactive_election_years,incumbent_challenge,incumbent_challenge_full,last_f2_date,last_file_date,load_date,name,office,office_full,party,party_full,state
2026,S6VA00218,False,N,[2026],00,0.0,['00'],[2026],False,2026-01-21,False,,C,Challenger,2026-04-14,2026-04-14,2026-04-14T21:14:42,"MORAN, MARK",S,Senate,IND,INDEPENDENT,VA
2026,S6TX00453,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-28,False,,C,Challenger,2025-08-11,2025-08-11,2025-08-11T21:00:06,"MORGUL, EMILY",S,Senate,DEM,DEMOCRATIC PARTY,TX
2026,S6LA00565,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-17,False,,C,Challenger,2025-07-17,2025-07-17,2025-08-01T21:00:30,"MOROTT, JOSHUA",S,Senate,REP,REPUBLICAN PARTY,LA
2026,S6KY00302,False,C,[2026],00,0.0,['00'],[2026],False,2025-07-01,True,,O,Open seat,2026-01-06,2026-01-06,2026-01-07T21:03:57,"MORRIS, NATE",S,Senate,REP,REPUBLICAN PARTY,KY
2026,S6NC00522,False,C,[2026],00,0.0,['00'],[2026],False,2026-02-01,True,,O,Open seat,2026-02-01,2026-02-01,2026-02-19T20:59:48,"MORROW, MICHELE",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S2NH00249,False,N,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2022-01-14,True,,O,Open seat,2022-11-16,2022-11-16,2025-03-13T20:59:32,"MORSE, CHUCK",S,Senate,REP,REPUBLICAN PARTY,NH
2026,S6MA00296,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-16,True,,C,Challenger,2025-10-16,2025-10-16,2025-11-13T21:02:32,"MOULTON, SETH",S,Senate,DEM,DEMOCRATIC PARTY,MA
2026,S6IL00557,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-10,False,,O,Open seat,2025-06-10,2025-06-10,2025-06-30T20:58:43,"MUHAMMAD, TYRONE",S,Senate,IND,INDEPENDENT,IL
2026,S6FL00806,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-14,True,,C,Challenger,2025-10-14,2025-10-14,2026-02-09T20:58:28,"MUJICA, HECTOR DANIEL",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S2OK00186,False,C,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2022-03-02,True,,I,Incumbent,2023-01-22,2023-01-22,2025-01-10T21:01:11,"MULLIN, MARKWAYNE",S,Senate,REP,REPUBLICAN PARTY,OK
2026,S4NJ00532,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2024-01-14,True,,C,Challenger,2026-01-02,2026-01-02,2026-04-10T21:13:55,"MURPHY, JUSTIN MICHAEL LL.M.",S,Senate,REP,REPUBLICAN PARTY,NJ
2026,S6PA00332,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-04-30,False,,C,Challenger,2024-04-30,2024-04-30,2025-01-10T21:01:11,"MURPHY, MICHAEL ANTHONY",S,Senate,DEM,DEMOCRATIC PARTY,PA
2026,S6AL00484,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-22,False,,O,Open seat,2026-01-31,2026-01-31,2026-02-09T20:58:28,"MURPHY, MORGAN W. W.",S,Senate,REP,REPUBLICAN PARTY,AL
2026,S6KS00270,False,C,[2026],00,0.0,['00'],[2026],False,2025-12-03,True,,C,Challenger,2025-12-03,2025-12-03,2026-02-09T20:58:28,"MURRAY, ERIK",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6MT00238,False,C,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-11-08,True,,O,Open seat,2024-11-08,2024-11-08,2026-03-06T21:23:49,"NEILL, REILLY",S,Senate,DEM,DEMOCRATIC PARTY,MT
2026,S6NC00340,False,C,"[2024, 2026]",00,0.0,['00'],[2026],False,2023-12-15,True,,O,Open seat,2025-02-26,2025-02-26,2025-06-30T20:58:43,"NICKEL, WILEY",S,Senate,DEM,DEMOCRATIC PARTY,NC
2026,S6NC00357,False,N,[2026],00,0.0,['00'],[2026],False,2025-01-14,False,,O,Open seat,2025-01-14,2025-01-14,2025-06-30T20:58:43,"NILSSON, ROBERT ANDERS MR",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S6FL00830,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-22,True,,C,Challenger,2026-01-22,2026-01-22,2026-02-09T20:58:28,"NIXON, ANGELA",S,Senate,DEM,DEMOCRATIC PARTY,FL
2026,S6MN00473,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-01,False,,O,Open seat,2025-04-01,2025-04-01,2025-04-25T21:00:17,"NORD, BILLY",S,Senate,DFL,DEMOCRATIC-FARMER-LABOR,MN
2026,S6IA00280,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-05,True,,O,Open seat,2025-08-05,2025-08-05,2025-10-18T21:00:34,"NORRIS, JACKIE",S,Senate,DEM,DEMOCRATIC PARTY,IA
2026,S6NM01160,False,N,[2026],00,0.0,['00'],[2026],False,2026-03-18,False,,C,Challenger,2026-03-18,2026-03-18,2026-03-29T21:12:30,"OCONNELL, MELISSA MIRA",S,Senate,IND,INDEPENDENT,NM
2026,S6OH00387,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-22,True,,C,Challenger,2025-08-22,2025-08-22,2025-10-18T21:00:34,"ODE, FREDERICK J",S,Senate,DEM,DEMOCRATIC PARTY,OH
2026,S0TN00193,False,N,"[2020, 2026]",00,0.0,"['00', '00']","[2020, 2026]",False,2019-10-21,False,,C,Challenger,2026-01-11,2026-01-11,2026-04-17T21:14:14,"ONYEJIAKA, DIANA",S,Senate,DEM,DEMOCRATIC PARTY,TN
2026,S6IL00573,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-12,False,,O,Open seat,2025-06-12,2025-06-12,2025-06-30T20:58:43,"ORTEGA, JANUARIO MR.",S,Senate,REP,REPUBLICAN PARTY,IL
2026,S4NE00207,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2023-09-17,True,,C,Challenger,2025-12-05,2025-12-05,2025-12-05T21:03:03,"OSBORN, DAN",S,Senate,IND,INDEPENDENT,NE
2026,S8GA00180,False,C,"[2020, 2022, 2024, 2026]",00,0.0,"['00', '00']","[2020, 2026]",False,2019-09-10,True,,I,Incumbent,2026-04-24,2026-04-24,2026-04-24T21:28:05,"OSSOFF, T. JONATHAN",S,Senate,DEM,DEMOCRATIC PARTY,GA
2026,S6IL00524,False,N,[2026],00,0.0,['00'],[2026],False,2025-05-18,False,,O,Open seat,2025-05-18,2025-05-18,2025-06-09T20:59:02,"PALMER, ROBERT A MR",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S6NH00141,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-03,True,,O,Open seat,2026-04-15,2026-04-15,2026-04-15T21:16:15,"PAPPAS, CHRIS",S,Senate,DEM,DEMOCRATIC PARTY,NH
2026,S6KS00239,False,C,[2026],00,0.0,['00'],[2026],False,2025-07-24,True,,C,Challenger,2025-07-26,2025-07-26,2025-11-18T21:02:39,"PARELKAR, LOIS ANNE ELIZABETH LEA",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6PA00340,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-05-15,False,,C,Challenger,2024-05-15,2024-05-15,2025-01-10T21:01:11,"PARVEZ, TARIQ",S,Senate,REP,REPUBLICAN PARTY,PA
2026,S6TX00388,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-08,True,,C,Challenger,2025-08-02,2025-08-02,2025-08-02T20:58:13,"PAXTON, WARREN KENNETH JR.",S,Senate,REP,REPUBLICAN PARTY,TX
2026,S6AK00276,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-12,True,,C,Challenger,2026-04-10,2026-04-10,2026-04-18T21:13:41,"PELTOLA, MARY",S,Senate,DEM,DEMOCRATIC PARTY,AK
2026,S4OR00156,False,C,"[2014, 2016, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00']","[2014, 2020, 2022, 2026]",False,2013-07-31,True,,C,Challenger,2026-02-06,2026-02-06,2026-04-18T21:13:41,"PERKINS, JO RAE",S,Senate,REP,REPUBLICAN PARTY,OR
2026,S6FL00780,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-09,False,,C,Challenger,2025-07-09,2025-07-09,2025-08-01T21:00:30,"PERRY, NEELAM TANEJA DR",S,Senate,NPA,NO PARTY AFFILIATION,FL
2026,S6FL00772,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-09,False,,C,Challenger,2025-07-09,2025-07-09,2025-08-01T21:00:30,"PERRY, NEELAM TANEJA DR",S,Senate,NPA,NO PARTY AFFILIATION,FL
2026,S6FL00764,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-09,False,,C,Challenger,2025-07-09,2025-07-09,2025-08-01T21:00:30,"PERRY, NEELAM TANEJA DR",S,Senate,NPA,NO PARTY AFFILIATION,FL
2026,S4MN00551,False,N,"[2024, 2026]",,,"[None, None]","[2024, 2026]",False,2024-05-29,True,,O,Open seat,2024-09-11,2024-09-11,2025-02-14T21:05:30,"PETERSEN, RAYMOND DAVID",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S4MI00355,True,C,"[2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2014, 2020, 2026]",False,2013-05-01,True,[2026],I,Incumbent,2025-10-15,2025-10-15,2025-10-15T21:01:51,"PETERS, GARY",S,Senate,DEM,DEMOCRATIC PARTY,MI
2026,S6WV00170,False,C,[2026],00,0.0,['00'],[2026],False,2025-07-18,True,,C,Challenger,2026-03-15,2026-03-15,2026-03-16T21:15:59,"PHILLIPS, RIO",S,Senate,DEM,DEMOCRATIC PARTY,WV
2026,S6GA00440,False,N,[2026],00,0.0,['00'],[2026],False,2026-01-15,False,,C,Challenger,2026-01-15,2026-01-15,2026-01-28T21:00:03,"PILE, CHELSAE",S,Senate,REP,REPUBLICAN PARTY,GA
2026,S6GA00432,False,N,[2026],00,0.0,['00'],[2026],False,2026-01-14,False,,C,Challenger,2026-01-14,2026-01-14,2026-01-28T21:00:03,"PILE, CHELSAE",S,Senate,REP,REPUBLICAN PARTY,GA
2026,S4MS00187,False,C,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2022-12-22,True,,C,Challenger,2025-07-23,2025-07-23,2025-07-23T21:03:05,"PINKINS, TY",S,Senate,IND,INDEPENDENT,MS
2026,S6AR00165,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-02,False,,C,Challenger,2025-06-02,2025-06-10,2025-06-09T20:59:02,"PITTMAN, JONATHAN",S,Senate,DEM,DEMOCRATIC PARTY,AR
2026,S6ME00373,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-18,True,,C,Challenger,2025-10-22,2025-10-22,2025-10-22T21:01:01,"PLATNER, GRAHAM",S,Senate,DEM,DEMOCRATIC PARTY,ME
2026,S6CO00515,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-06,True,,C,Challenger,2026-04-18,2026-04-18,2026-04-18T21:13:41,"POND, SEAN M.",S,Senate,CON,CONSTITUTION PARTY,CO
2026,S6OK04197,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-06,True,,C,Challenger,2026-01-06,2026-01-06,2026-04-18T21:13:41,"PRIEST, JIM",S,Senate,DEM,DEMOCRATIC PARTY,OK
2026,S6CA01053,False,N,[2026],00,0.0,['00'],[2026],False,2025-09-20,False,,C,Challenger,2025-09-20,2025-09-20,2025-09-22T21:04:13,"PULLIAM, ALANDER",S,Senate,IND,INDEPENDENT,CA
2026,S6NC00423,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-01,False,,O,Open seat,2025-08-01,2025-08-01,2025-08-04T21:00:03,"QUICK, ORRICK ROMAINE",S,Senate,DEM,DEMOCRATIC PARTY,NC
2026,S6OK04262,False,N,[2026],00,0.0,['00'],[2026],False,2026-03-25,False,,C,Challenger,2026-04-07,2026-04-07,2026-04-07T21:14:51,"RAGAIN, BRIAN MATTHEW",S,Senate,REP,REPUBLICAN PARTY,OK
2026,S6CA01079,False,N,[2026],00,0.0,['00'],[2026],False,2025-11-24,False,,C,Challenger,2025-12-09,2025-12-09,2025-12-30T21:00:52,"RAM, MELANIE",S,Senate,DEM,DEMOCRATIC PARTY,CA
2026,S6KY00252,False,N,[2026],00,0.0,['00'],[2026],False,2025-03-14,False,,O,Open seat,2025-03-14,2025-03-14,2025-04-02T21:01:27,"RANDALL, JARED",S,Senate,DEM,DEMOCRATIC PARTY,KY
2026,S4WY00162,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2023-07-17,True,,O,Open seat,2024-11-11,2024-11-11,2025-12-30T21:00:52,"RASNER, REID",S,Senate,REP,REPUBLICAN PARTY,WY
2026,S6OH00429,False,C,[2026],00,0.0,['00'],[2026],False,2026-02-02,True,,C,Challenger,2026-02-02,2026-02-02,2026-04-15T21:16:15,"REDPATH, WILLIAM",S,Senate,LIB,LIBERTARIAN PARTY,OH
2026,S6RI00163,False,C,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00', '00', '00']","[1996, 2002, 2008, 2014, 2020, 2026]",False,1995-09-29,True,,I,Incumbent,2025-10-30,2025-10-30,2025-10-30T21:01:58,"REED, JOHN F.",S,Senate,DEM,DEMOCRATIC PARTY,RI
2026,S6VA00176,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-01,True,,C,Challenger,2025-10-01,2025-10-01,2026-02-09T20:58:28,"REEVES, BRYCE",S,Senate,REP,REPUBLICAN PARTY,VA
2026,S6ME00282,False,C,[2026],00,0.0,['00'],[2026],False,2025-02-13,True,,C,Challenger,2025-02-13,2025-02-13,2025-04-16T21:03:05,"RENCH, PHILLIP",S,Senate,IND,INDEPENDENT,ME
2026,S6VA00150,False,N,[2026],00,0.0,['00'],[2026],False,2025-05-16,False,,C,Challenger,2025-05-26,2025-05-26,2025-06-09T20:59:02,"REYNOLDS, JASON STEPHEN",S,Senate,DEM,DEMOCRATIC PARTY,VA
2026,S6ME00415,False,N,[2026],00,0.0,['00'],[2026],False,2026-01-21,False,,C,Challenger,2026-01-21,2026-01-21,2026-01-28T21:00:03,"RICH, TIMOTHY",S,Senate,UN,UNAFFILIATED,ME
2026,S6NE00129,False,C,"[2006, 2008, 2010, 2012, 2024, 2026]",00,0.0,"['00', '00', '00', '00']","[2006, 2008, 2024, 2026]",False,2005-08-15,True,,I,Incumbent,2026-04-06,2026-04-06,2026-04-06T21:14:27,"RICKETTS, PETE",S,Senate,REP,REPUBLICAN PARTY,NE
2026,S6MA00254,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-30,True,,C,Challenger,2025-05-09,2025-05-09,2025-07-16T21:02:06,"RIKLEEN, ALEXANDER",S,Senate,DEM,DEMOCRATIC PARTY,MA
2026,S8ID00092,False,C,"[2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00']","[2008, 2014, 2020, 2026]",False,2007-10-09,True,,I,Incumbent,2021-06-01,2021-06-01,2025-01-10T21:01:11,"RISCH, JAMES E MR.",S,Senate,UNK,UNKNOWN,ID
2026,S6FL00897,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-01,False,,C,Challenger,2026-04-19,2026-04-19,2026-04-19T21:14:10,"RIVERA, ERNEST ERNIE JOHN REV. DR.",S,Senate,REP,REPUBLICAN PARTY,FL
2026,S6NJ00396,False,N,[2026],00,0.0,['00'],[2026],False,2026-02-02,False,,C,Challenger,2026-03-26,2026-03-26,2026-03-26T21:31:59,"RIVERA, NATALIE",S,Senate,IND,INDEPENDENT,NJ
2026,S6PA00373,False,N,[2026],00,0.0,['00'],[2026],False,2026-01-08,False,,C,Challenger,2026-02-20,2026-02-20,2026-02-20T21:03:04,"ROBINSON, MICHAEL D",S,Senate,DEM,DEMOCRATIC PARTY,PA
2026,S6ME00365,False,C,[2026],00,0.0,['00'],[2026],False,2025-08-15,True,,C,Challenger,2025-08-15,2025-08-15,2025-10-18T21:00:34,"RODRIGUEZ, DAIRA",S,Senate,DEM,DEMOCRATIC PARTY,ME
2026,S6IL00631,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-26,True,,O,Open seat,2025-08-26,2025-08-26,2025-09-02T21:03:03,"RODRIQUEZ, ADAIR",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S4MI00595,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2023-09-06,True,,O,Open seat,2026-04-03,2026-04-03,2026-04-03T21:13:47,"ROGERS, MICHAEL J",S,Senate,REP,REPUBLICAN PARTY,MI
2026,S6KY00369,False,C,[2026],00,0.0,['00'],[2026],False,2025-11-04,True,,O,Open seat,2025-11-04,2025-11-04,2026-02-09T20:58:28,"ROMANS, DALE",S,Senate,DEM,DEMOCRATIC PARTY,KY
2026,S6OH00403,False,N,[2026],00,0.0,['00'],[2026],False,2025-10-15,False,,C,Challenger,2025-10-15,2025-10-15,2025-11-13T21:02:32,"ROSE, DAKOTA",S,Senate,DEM,DEMOCRATIC PARTY,OH
2026,S6ID00138,False,C,[2026],00,0.0,['00'],[2026],False,2025-03-14,True,,C,Challenger,2025-03-14,2025-03-14,2025-11-18T21:02:39,"ROTH, DAVID JORDAN",S,Senate,DEM,DEMOCRATIC PARTY,ID
2026,S4SD00049,False,C,"[2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2014, 2020, 2026]",False,2012-10-10,True,,I,Incumbent,2020-12-14,2020-12-14,2025-01-10T21:01:11,"ROUNDS, MIKE",S,Senate,REP,REPUBLICAN PARTY,SD
2026,S6ID00153,False,C,[2026],00,0.0,['00'],[2026],False,2025-11-25,True,,C,Challenger,2025-11-25,2025-11-25,2026-01-24T21:00:19,"ROY, JOSHUA S",S,Senate,REP,REPUBLICAN PARTY,ID
2026,S4MN00486,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2023-05-09,True,,O,Open seat,2024-12-28,2024-12-28,2025-02-14T21:05:30,"RUOHO, MIKE",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S6AR00181,False,N,[2026],00,0.0,['00'],[2026],False,2025-09-01,True,,C,Challenger,2025-09-01,2025-09-01,2025-09-02T21:03:03,"RUSSELL, JAMES RICHARD MR III",S,Senate,DEM,DEMOCRATIC PARTY,AR
2026,S6OR05192,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-03,False,,C,Challenger,2026-05-04,2026-05-04,2025-06-09T20:59:02,"RYAN, JACOB",S,Senate,DEM,DEMOCRATIC PARTY,OR
2026,S6IL00581,False,C,[2026],,,[None],[2026],False,2025-07-02,True,,O,Open seat,2025-07-02,2025-07-02,2026-01-29T21:02:11,"RYAN, KEVIN",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S6IA00256,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-15,True,,O,Open seat,2025-04-15,2025-04-15,2025-09-03T21:03:11,"SAGE, NATHAN",S,Senate,DEM,DEMOCRATIC PARTY,IA
2026,S4NE00090,True,C,"[2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00']","[2014, 2020, 2026]",False,2013-08-02,True,[2026],C,Challenger,2021-02-24,2021-02-24,2025-01-10T21:01:11,"SASSE, BENJAMIN E.",S,Senate,REP,REPUBLICAN PARTY,NE
2026,S6CO00457,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-25,False,,C,Challenger,2025-07-25,2025-07-25,2025-08-01T21:00:30,"SCANLON, MICHAEL",S,Senate,DEM,DEMOCRATIC PARTY,CO
2026,S6IL00417,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-03-30,False,,O,Open seat,2024-03-30,2024-03-30,2025-04-25T21:00:17,"SCHILLING, JOSEPH DAVID",S,Senate,OTH,OTHER,IL
2026,S6KS00288,False,C,[2026],00,0.0,['00'],[2026],False,2026-02-04,True,,C,Challenger,2026-02-04,2026-02-04,2026-04-18T21:13:41,"SCHMIDT, PATRICK",S,Senate,DEM,DEMOCRATIC PARTY,KS
2026,S6TX00321,False,N,[2026],00,0.0,['00'],[2026],False,2025-01-02,True,,C,Challenger,2025-01-02,2025-01-02,2025-01-10T21:01:11,"SCHMOKER, TONY",S,Senate,REP,REPUBLICAN PARTY,TX
2026,S6IA00264,False,C,[2026],00,0.0,['00'],[2026],False,2025-06-03,True,,O,Open seat,2025-06-03,2025-06-03,2025-09-03T21:03:11,"SCHOLTEN, JAMES",S,Senate,DEM,DEMOCRATIC PARTY,IA
2026,S6IL00698,False,C,[2026],00,0.0,['00'],[2026],False,2026-03-07,True,,O,Open seat,2026-03-07,2026-03-12,2026-04-21T21:14:29,"SCHWARTZBERG, STEVEN J",S,Senate,,,IL
2026,S6MN00457,False,C,[2026],00,0.0,['00'],[2026],False,2025-03-04,True,,O,Open seat,2025-09-23,2025-09-23,2025-09-23T21:05:19,"SCHWARZE, ADAM",S,Senate,REP,REPUBLICAN PARTY,MN
2026,S6MI00434,False,C,[2026],00,0.0,['00'],[2026],False,2025-04-26,True,,O,Open seat,2025-04-26,2025-04-26,2025-10-15T21:01:51,"SCOTT, GENEVIEVE",S,Senate,REP,REPUBLICAN PARTY,MI
2026,S6SC04312,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-27,False,,C,Challenger,2025-08-27,2025-09-11,2025-09-02T21:03:03,"SEDLETSKY, PAUL",S,Senate,IND,INDEPENDENT,SC
2026,S6LA00573,False,C,[2026],00,0.0,['00'],[2026],False,2025-10-01,True,,C,Challenger,2025-10-01,2025-10-01,2026-01-21T21:01:58,"SEIDEN, KATHY W",S,Senate,REP,REPUBLICAN PARTY,LA
2026,S0NH00219,True,C,"[2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024, 2026]",00,0.0,"['00', '00', '00', '00', '00']","[2002, 2008, 2014, 2020, 2026]",False,2001-08-22,True,[2026],I,Incumbent,2021-08-13,2021-08-13,2025-01-10T21:01:11,"SHAHEEN, JEANNE",S,Senate,DEM,DEMOCRATIC PARTY,NH
2026,S6KY00294,False,N,[2026],00,0.0,['00'],[2026],False,2025-06-14,False,,O,Open seat,2025-06-14,2025-06-14,2025-06-30T20:58:43,"SHELLEY, *ANDREW NICHOLAS",S,Senate,REP,REPUBLICAN PARTY,KY
2026,S6IL00599,False,N,[2026],00,0.0,['00'],[2026],False,2025-07-22,True,,O,Open seat,2025-09-07,2025-09-07,2025-09-12T21:03:27,"SHEPHERD, JUMP WESLEY",S,Senate,DEM,DEMOCRATIC PARTY,IL
2026,S6MI00533,False,N,[2026],00,0.0,['00'],[2026],False,2026-04-10,False,,O,Open seat,2026-04-10,2026-04-10,2026-04-14T21:14:42,"SHERMAN, JASON",S,Senate,IDP,INDEPENDENCE PARTY,MI
2026,S6AR00199,False,C,[2026],00,0.0,['00'],[2026],False,2025-09-12,True,,C,Challenger,2025-09-12,2025-09-12,2025-10-18T21:00:34,"SHOFFNER, HALLIE",S,Senate,DEM,DEMOCRATIC PARTY,AR
2026,S4WV00357,False,C,"[2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2023-10-12,True,,C,Challenger,2025-07-14,2025-07-14,2025-10-18T21:00:34,"SHREWSBURY, ZACHARY C",S,Senate,DEM,DEMOCRATIC PARTY,WV
2026,S6DE00198,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-15,True,,C,Challenger,2026-01-15,2026-01-15,2026-04-18T21:13:41,"SHULLI, JOHN",S,Senate,REP,REPUBLICAN PARTY,DE
2026,S2NC00547,False,N,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2022, 2026]",False,2021-07-23,True,,O,Open seat,2022-05-28,2022-05-28,2025-06-30T20:58:43,"SIBHATU, LICHIA WOLDEGABREAL",S,Senate,REP,REPUBLICAN PARTY,NC
2026,S6TX00503,False,N,[2026],00,0.0,['00'],[2026],False,2025-10-02,False,,C,Challenger,2025-10-02,2025-10-02,2025-10-08T21:01:45,"SIMMONS, JADE",S,Senate,IND,INDEPENDENT,TX
2026,S6TX00495,False,N,[2026],00,0.0,['00'],[2026],False,2025-10-02,False,,C,Challenger,2025-10-14,2025-10-14,2025-10-14T21:00:58,"SIMMONS, JADE",S,Senate,IND,INDEPENDENT,TX
2026,S6MN00481,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-28,False,,O,Open seat,2025-04-28,2025-04-28,2025-04-29T21:01:40,"SIMONETTI, MARISA",S,Senate,NON,NON-PARTY,MN
2026,S6TX00586,False,C,[2026],,,[None],[2026],False,2026-01-15,True,,,,2026-02-05,2026-02-05,2026-03-28T21:13:08,"SIMS, DANIEL M",S,Senate,LIB,LIBERTARIAN PARTY,TX
2026,S6NH00133,False,N,"[2022, 2024, 2026]",00,0.0,['00'],[2026],False,2022-09-15,True,,O,Open seat,2022-09-15,2022-09-15,2025-03-13T20:59:32,"SIVALINGAM, TEJASINHA",S,Senate,REP,REPUBLICAN PARTY,NH
2026,S6OR05184,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-22,False,,C,Challenger,2025-04-22,2025-04-22,2025-04-25T21:00:17,"SKELTON, TIMOTHY WILLIAM",S,Senate,REP,REPUBLICAN PARTY,OR
2026,S6WY00191,False,N,[2026],00,0.0,['00'],[2026],False,2025-04-24,True,,O,Open seat,2025-04-24,2025-04-24,2025-12-30T21:00:52,"SKOVGARD, JIMMY MR",S,Senate,REP,REPUBLICAN PARTY,WY
2026,S6LA00672,False,C,[2026],00,0.0,['00'],[2026],False,2026-01-29,True,,C,Challenger,2026-01-29,2026-01-29,2026-04-18T21:13:41,"SKRMETTA, ERIC",S,Senate,REP,REPUBLICAN PARTY,LA
2026,S6ME00290,False,N,[2026],00,0.0,['00'],[2026],False,2025-02-14,False,,C,Challenger,2025-02-14,2025-02-14,2025-02-20T21:01:31,"SMERIGLIO, DANIEL C",S,Senate,REP,REPUBLICAN PARTY,ME
2026,S6MS00125,False,N,[2026],00,0.0,['00'],[2026],False,2025-08-29,False,,C,Challenger,2025-08-29,2025-08-29,2025-09-02T21:03:03,"SMITH, ANDREW SCOTT",S,Senate,REP,REPUBLICAN PARTY,MS
2026,S6IL00441,False,N,[2026],00,0.0,['00'],[2026],False,2025-03-26,False,,O,Open seat,2025-03-26,2025-03-26,2025-04-25T21:00:17,"SMITH, ANTHONY J MR",S,Senate,IND,INDEPENDENT,IL
2026,S6MI00517,False,C,[2026],00,0.0,['00'],[2026],False,2025-11-11,True,,O,Open seat,2025-11-11,2025-11-11,2026-02-09T20:58:28,"SMITH, BERNADETTE",S,Senate,REP,REPUBLICAN PARTY,MI
2026,S4VA00197,False,C,"[2022, 2024, 2026]",00,0.0,"['00', '00']","[2024, 2026]",False,2021-11-10,True,,C,Challenger,2026-01-08,2026-01-08,2026-04-16T21:15:09,"SMITH, C.L. CHUCK JR",S,Senate,REP,REPUBLICAN PARTY,VA
2026,S6OR05218,False,C,[2026],00,0.0,['00'],[2026],False,2026-03-03,True,,C,Challenger,2026-03-03,2026-03-03,2026-04-18T21:13:41,"SMITH, DAVID BROCK",S,Senate,REP,REPUBLICAN PARTY,OR
2026,S6IA00207,False,N,"[2024, 2026]",00,0.0,['00'],[2026],False,2024-12-10,False,,O,Open seat,2024-12-10,2024-12-10,2025-09-03T21:03:11,"SMITH, JOSHUA DANIEL",S,Senate,REP,REPUBLICAN PARTY,IA
